"experiment_ID","experiment_year","field_level","field_latitude","field_longitude","field_elevation","coordinate_system"
"LTFE_Duernast","2015",1,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast","2016",1,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast","2017",1,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast","2018",1,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast","2019",1,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast","2020",1,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast","2021",1,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast","2022",1,48.4033866291085,11.6905317647619,470.632421875,"GK"
